timestamp,match_datetime,match_day,match_month,match_year,match_hour,match_minute,robot,method,league,g1_time,g1_score,g2_time,g2_score,g3_time,g3_score,win,type
1649125320.0,04/04/2022 22:22,4,4,2022,22,22,robô 2,:england:,ligas américa,22,0,25,1,28,0,1,bts
1649126280.0,04/04/2022 22:38,4,4,2022,22,38,robô 2,:england:,ligas américa,37,0,40,1,43,0,1,over
1649126760.0,04/04/2022 22:46,4,4,2022,22,46,robô 2,:england:,ligas américa,46,0,49,1,52,0,1,bts
1649159340.0,05/04/2022 07:49,5,4,2022,7,49,robô 2,:england:,ligas américa,49,1,52,0,55,0,1,over
1649160060.0,05/04/2022 08:01,5,4,2022,8,1,robô 2,:england:,ligas américa,01,1,04,0,07,0,1,bts
1649162280.0,05/04/2022 08:38,5,4,2022,8,38,robô 2,:england:,ligas américa,37,0,40,0,43,0,0,over
1649162940.0,05/04/2022 08:49,5,4,2022,8,49,robô 2,:england:,ligas américa,49,1,52,0,55,0,1,bts
1649166780.0,05/04/2022 09:53,5,4,2022,9,53,robô 2,:england:,ligas américa,52,0,55,1,58,0,1,over
1649167500.0,05/04/2022 10:05,5,4,2022,10,5,robô 2,:england:,ligas américa,04,0,07,1,10,0,1,bts
1649169600.0,05/04/2022 10:40,5,4,2022,10,40,robô 2,:england:,ligas américa,40,1,43,0,46,0,1,over
1649170560.0,05/04/2022 10:56,5,4,2022,10,56,robô 2,:england:,ligas américa,55,1,58,0,01,0,1,bts
1649170980.0,05/04/2022 11:03,5,4,2022,11,3,robô 2,:england:,premier,02,0,05,1,08,0,1,bts
1649173680.0,05/04/2022 11:48,5,4,2022,11,48,robô 2,:england:,premier,47,0,50,1,53,0,1,bts
1649175600.0,05/04/2022 12:20,5,4,2022,12,20,robô 2,:england:,ligas américa,19,0,22,0,25,1,1,bts
1649177220.0,05/04/2022 12:47,5,4,2022,12,47,robô 2,:england:,ligas américa,46,0,49,1,52,0,1,over
1649178120.0,05/04/2022 13:02,5,4,2022,13,2,robô 2,:england:,ligas américa,01,1,04,0,07,0,1,bts
1649180820.0,05/04/2022 13:47,5,4,2022,13,47,robô 2,:england:,ligas américa,46,1,49,0,52,0,1,over
1649181540.0,05/04/2022 13:59,5,4,2022,13,59,robô 2,:england:,ligas américa,58,0,01,1,04,0,1,bts
1649188560.0,05/04/2022 15:56,5,4,2022,15,56,robô 2,:england:,ligas américa,55,1,58,0,01,0,1,bts
1649189100.0,05/04/2022 16:05,5,4,2022,16,5,robô 2,:england:,ligas américa,04,0,07,0,10,1,1,bts
1649190000.0,05/04/2022 16:20,5,4,2022,16,20,robô 2,:england:,ligas américa,19,1,22,0,25,0,1,bts
1649192160.0,05/04/2022 16:56,5,4,2022,16,56,robô 2,:england:,ligas américa,55,1,58,0,01,0,1,bts
1649192460.0,05/04/2022 17:01,5,4,2022,17,1,robô 2,:england:,ligas américa,01,1,04,0,07,0,1,bts
1649195220.0,05/04/2022 17:47,5,4,2022,17,47,robô 2,:england:,ligas américa,46,1,49,0,52,0,1,over
1649196420.0,05/04/2022 18:07,5,4,2022,18,7,robô 2,:england:,ligas américa,07,1,10,0,13,0,1,bts
1649197500.0,05/04/2022 18:25,5,4,2022,18,25,robô 2,:england:,ligas américa,25,0,28,1,31,0,1,over
1649199300.0,05/04/2022 18:55,5,4,2022,18,55,robô 2,:england:,ligas américa,55,0,58,1,01,0,1,bts
1649200080.0,05/04/2022 19:08,5,4,2022,19,8,robô 2,:england:,ligas américa,07,1,10,0,13,0,1,bts
1649202960.0,05/04/2022 19:56,5,4,2022,19,56,robô 2,:england:,ligas américa,55,0,58,0,01,0,0,bts
1649207040.0,05/04/2022 21:04,5,4,2022,21,4,robô 2,:england:,ligas américa,04,1,07,0,10,0,1,bts
1649208180.0,05/04/2022 21:23,5,4,2022,21,23,robô 2,:england:,ligas américa,22,1,25,0,28,0,1,over
1649211360.0,05/04/2022 22:16,5,4,2022,22,16,robô 2,:england:,ligas américa,16,1,19,0,22,0,1,bts
1649212980.0,05/04/2022 22:43,5,4,2022,22,43,robô 2,:england:,ligas américa,43,1,46,0,49,0,1,bts
1649213400.0,05/04/2022 22:50,5,4,2022,22,50,robô 2,:england:,ligas américa,49,1,52,0,55,0,1,bts
1649241780.0,06/04/2022 06:43,6,4,2022,6,43,robô 2,:england:,ligas américa,43,0,46,0,49,1,1,bts
1649243640.0,06/04/2022 07:14,6,4,2022,7,14,robô 2,:england:,ligas américa,13,1,16,0,19,0,1,bts
1649246520.0,06/04/2022 08:02,6,4,2022,8,2,robô 2,:england:,ligas américa,01,0,04,1,07,0,1,bts
1649247900.0,06/04/2022 08:25,6,4,2022,8,25,robô 2,:england:,ligas américa,25,1,28,0,31,0,1,bts
1649249700.0,06/04/2022 08:55,6,4,2022,8,55,robô 2,:england:,ligas américa,55,1,58,0,01,0,1,over
1649249940.0,06/04/2022 08:59,6,4,2022,8,59,robô 2,:england:,ligas américa,58,0,01,1,04,0,1,bts
1649252220.0,06/04/2022 09:37,6,4,2022,9,37,robô 2,:england:,ligas américa,37,0,40,1,43,0,1,bts
1649253120.0,06/04/2022 09:52,6,4,2022,9,52,robô 2,:england:,ligas américa,52,0,55,1,58,0,1,bts
1649254620.0,06/04/2022 10:17,6,4,2022,10,17,robô 2,:england:,ligas américa,16,1,19,0,22,0,1,bts
1649257740.0,06/04/2022 11:09,6,4,2022,11,9,robô 2,:england:,premier,08,1,11,0,14,0,1,bts
1649259720.0,06/04/2022 11:42,6,4,2022,11,42,robô 2,:england:,premier,41,0,44,1,47,0,1,bts
1649261460.0,06/04/2022 12:11,6,4,2022,12,11,robô 2,:england:,ligas américa,10,1,13,0,16,0,1,bts
1649261940.0,06/04/2022 12:19,6,4,2022,12,19,robô 2,:england:,ligas américa,19,0,22,0,25,0,0,over
1649263920.0,06/04/2022 12:52,6,4,2022,12,52,robô 2,:england:,ligas américa,52,1,55,0,58,0,1,bts
1649265900.0,06/04/2022 13:25,6,4,2022,13,25,robô 2,:england:,ligas américa,25,1,28,0,31,0,1,over
1649266800.0,06/04/2022 13:40,6,4,2022,13,40,robô 2,:england:,ligas américa,40,1,43,0,46,0,1,bts
1649270820.0,06/04/2022 14:47,6,4,2022,14,47,robô 2,:england:,ligas américa,46,1,49,0,52,0,1,over
1649273640.0,06/04/2022 15:34,6,4,2022,15,34,robô 2,:england:,ligas américa,34,1,37,0,40,0,1,bts
1649275500.0,06/04/2022 16:05,6,4,2022,16,5,robô 2,:england:,ligas américa,04,0,07,1,10,0,1,bts
1649277120.0,06/04/2022 16:32,6,4,2022,16,32,robô 2,:england:,ligas américa,31,1,34,0,37,0,1,over
1649279100.0,06/04/2022 17:05,6,4,2022,17,5,robô 2,:england:,ligas américa,04,0,07,1,10,0,1,bts
1649280480.0,06/04/2022 17:28,6,4,2022,17,28,robô 2,:england:,ligas américa,28,0,31,0,34,0,0,bts
1649282160.0,06/04/2022 17:56,6,4,2022,17,56,robô 2,:england:,ligas américa,55,1,58,0,01,0,1,over
1649283420.0,06/04/2022 18:17,6,4,2022,18,17,robô 2,:england:,ligas américa,16,0,19,0,22,1,1,bts
1649285340.0,06/04/2022 18:49,6,4,2022,18,49,robô 2,:england:,ligas américa,49,1,52,0,55,0,1,over
1649287380.0,06/04/2022 19:23,6,4,2022,19,23,robô 2,:england:,ligas américa,22,1,25,0,28,0,1,bts
1649288040.0,06/04/2022 19:34,6,4,2022,19,34,robô 2,:england:,ligas américa,34,1,37,0,40,0,1,over
1649288820.0,06/04/2022 19:47,6,4,2022,19,47,robô 2,:england:,ligas américa,46,1,49,0,52,0,1,bts
1649292780.0,06/04/2022 20:53,6,4,2022,20,53,robô 2,:england:,ligas américa,52,0,55,1,58,0,1,over
1649296140.0,06/04/2022 21:49,6,4,2022,21,49,robô 2,:england:,ligas américa,49,1,52,0,55,0,1,bts
1649299200.0,06/04/2022 22:40,6,4,2022,22,40,robô 2,:england:,ligas américa,40,0,43,1,46,0,1,bts
1649327640.0,07/04/2022 06:34,7,4,2022,6,34,robô 2,:england:,ligas américa,34,0,37,0,40,1,1,over
1649328780.0,07/04/2022 06:53,7,4,2022,6,53,robô 2,:england:,ligas américa,52,1,55,0,59,0,1,bts
1649333040.0,07/04/2022 08:04,7,4,2022,8,4,robô 2,:england:,ligas américa,04,1,07,0,10,0,1,bts
1649335800.0,07/04/2022 08:50,7,4,2022,8,50,robô 2,:england:,ligas américa,49,0,52,1,55,0,1,bts
1649336340.0,07/04/2022 08:59,7,4,2022,8,59,robô 2,:england:,ligas américa,58,1,01,0,04,0,1,over
1649337240.0,07/04/2022 09:14,7,4,2022,9,14,robô 2,:england:,ligas américa,13,1,16,0,19,0,1,bts
1649338500.0,07/04/2022 09:35,7,4,2022,9,35,robô 2,:england:,ligas américa,34,0,37,0,40,0,0,bts
1649339700.0,07/04/2022 09:55,7,4,2022,9,55,robô 2,:england:,ligas américa,55,0,58,1,01,0,1,bts
1649340300.0,07/04/2022 10:05,7,4,2022,10,5,robô 2,:england:,ligas américa,04,1,07,0,10,0,1,bts
1649341680.0,07/04/2022 10:28,7,4,2022,10,28,robô 2,:england:,ligas américa,28,1,31,0,34,0,1,over
1649342220.0,07/04/2022 10:37,7,4,2022,10,37,robô 2,:england:,ligas américa,37,1,40,0,43,0,1,bts
1649343180.0,07/04/2022 10:53,7,4,2022,10,53,robô 2,:england:,premier,53,1,56,0,59,0,1,bts
1649345220.0,07/04/2022 11:27,7,4,2022,11,27,robô 2,:england:,premier,26,1,29,0,32,0,1,bts
1649347560.0,07/04/2022 12:06,7,4,2022,12,6,robô 2,:england:,premier,05,0,08,1,11,0,1,bts
1649349300.0,07/04/2022 12:35,7,4,2022,12,35,robô 2,:england:,ligas américa,34,0,37,0,40,0,0,bts
1649351760.0,07/04/2022 13:16,7,4,2022,13,16,robô 2,:england:,ligas américa,16,0,19,1,22,0,1,bts
1649354880.0,07/04/2022 14:08,7,4,2022,14,8,robô 2,:england:,ligas américa,07,1,10,0,13,0,1,bts
1649360280.0,07/04/2022 15:38,7,4,2022,15,38,robô 2,:england:,ligas américa,37,1,40,0,43,0,1,bts
1649361000.0,07/04/2022 15:50,7,4,2022,15,50,robô 2,:england:,ligas américa,49,1,52,0,55,0,1,over
1649362200.0,07/04/2022 16:10,7,4,2022,16,10,robô 2,:england:,ligas américa,10,0,13,0,16,1,1,bts
1649363340.0,07/04/2022 16:29,7,4,2022,16,29,robô 2,:england:,ligas américa,28,1,31,0,34,0,1,bts
1649364600.0,07/04/2022 16:50,7,4,2022,16,50,robô 2,:england:,ligas américa,49,1,52,0,55,0,1,bts
1649365440.0,07/04/2022 17:04,7,4,2022,17,4,robô 2,:england:,ligas américa,04,0,07,0,10,1,1,bts
1649368500.0,07/04/2022 17:55,7,4,2022,17,55,robô 2,:england:,ligas américa,55,0,58,0,01,0,0,bts
1649371440.0,07/04/2022 18:44,7,4,2022,18,44,robô 2,:england:,ligas américa,43,0,46,1,49,0,1,bts
1649373360.0,07/04/2022 19:16,7,4,2022,19,16,robô 2,:england:,ligas américa,16,1,19,0,22,0,1,bts
1649373780.0,07/04/2022 19:23,7,4,2022,19,23,robô 2,:england:,ligas américa,22,1,25,0,28,0,1,bts
1649375220.0,07/04/2022 19:47,7,4,2022,19,47,robô 2,:england:,ligas américa,46,1,49,0,52,0,1,bts
1649379360.0,07/04/2022 20:56,7,4,2022,20,56,robô 2,:england:,ligas américa,55,1,58,0,01,0,1,bts
1649382960.0,07/04/2022 21:56,7,4,2022,21,56,robô 2,:england:,ligas américa,55,1,58,0,01,0,1,bts
1649384220.0,07/04/2022 22:17,7,4,2022,22,17,robô 2,:england:,ligas américa,16,1,19,0,22,0,1,bts
1649386020.0,07/04/2022 22:47,7,4,2022,22,47,robô 2,:england:,ligas américa,46,1,49,0,52,0,1,over
1649386560.0,07/04/2022 22:56,7,4,2022,22,56,robô 2,:england:,ligas américa,55,0,58,1,01,0,1,bts
1649417100.0,08/04/2022 07:25,8,4,2022,7,25,robô 2,:england:,ligas américa,25,0,28,1,31,0,1,bts
1649417700.0,08/04/2022 07:35,8,4,2022,7,35,robô 2,:england:,ligas américa,34,0,37,0,40,1,1,bts
1649422380.0,08/04/2022 08:53,8,4,2022,8,53,robô 2,:england:,ligas américa,52,1,55,0,58,0,1,over
1649424360.0,08/04/2022 09:26,8,4,2022,9,26,robô 2,:england:,ligas américa,25,1,28,0,31,0,1,over
1649425980.0,08/04/2022 09:53,8,4,2022,9,53,robô 2,:england:,ligas américa,52,1,55,0,58,0,1,over
1649428620.0,08/04/2022 10:37,8,4,2022,10,37,robô 2,:england:,ligas américa,37,1,40,0,43,0,1,bts
1649429400.0,08/04/2022 10:50,8,4,2022,10,50,robô 2,:england:,ligas américa,49,1,52,0,55,0,1,bts
1649431440.0,08/04/2022 11:24,8,4,2022,11,24,robô 2,:england:,premier,23,1,26,0,29,0,1,bts
1649433600.0,08/04/2022 12:00,8,4,2022,12,0,robô 2,:england:,premier,59,1,02,0,05,0,1,bts
1649435880.0,08/04/2022 12:38,8,4,2022,12,38,robô 2,:england:,ligas américa,37,1,40,0,43,0,1,bts
1649436240.0,08/04/2022 12:44,8,4,2022,12,44,robô 2,:england:,ligas américa,43,0,46,1,49,0,1,bts
1649439660.0,08/04/2022 13:41,8,4,2022,13,41,robô 2,:england:,ligas américa,40,1,43,0,46,0,1,over
1649442900.0,08/04/2022 14:35,8,4,2022,14,35,robô 2,:england:,ligas américa,34,0,37,0,40,1,1,over
1649446860.0,08/04/2022 15:41,8,4,2022,15,41,robô 2,:england:,ligas américa,40,0,43,1,46,0,1,bts
1649448480.0,08/04/2022 16:08,8,4,2022,16,8,robô 2,:england:,ligas américa,07,1,10,0,13,0,1,bts
1649450400.0,08/04/2022 16:40,8,4,2022,16,40,robô 2,:england:,ligas américa,40,0,43,1,46,0,1,bts
1649451720.0,08/04/2022 17:02,8,4,2022,17,2,robô 2,:england:,ligas américa,01,1,04,0,07,0,1,over
1649453460.0,08/04/2022 17:31,8,4,2022,17,31,robô 2,:england:,ligas américa,31,0,34,0,37,1,1,over
1649455620.0,08/04/2022 18:07,8,4,2022,18,7,robô 2,:england:,ligas américa,07,1,10,0,13,0,1,bts
1649458500.0,08/04/2022 18:55,8,4,2022,18,55,robô 2,:england:,ligas américa,55,1,58,0,01,0,1,bts
1649460480.0,08/04/2022 19:28,8,4,2022,19,28,robô 2,:england:,ligas américa,28,1,31,0,34,0,1,bts
1649461260.0,08/04/2022 19:41,8,4,2022,19,41,robô 2,:england:,ligas américa,40,0,43,1,46,0,1,over
1649463960.0,08/04/2022 20:26,8,4,2022,20,26,robô 2,:england:,ligas américa,25,1,28,0,31,0,1,over
1649466240.0,08/04/2022 21:04,8,4,2022,21,4,robô 2,:england:,ligas américa,04,1,07,0,10,0,1,bts
1649467560.0,08/04/2022 21:26,8,4,2022,21,26,robô 2,:england:,ligas américa,25,1,28,0,31,0,1,bts
1649467860.0,08/04/2022 21:31,8,4,2022,21,31,robô 2,:england:,ligas américa,31,0,34,1,37,0,1,bts
1649469300.0,08/04/2022 21:55,8,4,2022,21,55,robô 2,:england:,ligas américa,55,0,58,1,01,0,1,bts
1649471280.0,08/04/2022 22:28,8,4,2022,22,28,robô 2,:england:,ligas américa,28,1,31,0,34,0,1,bts
1649472360.0,08/04/2022 22:46,8,4,2022,22,46,robô 2,:england:,ligas américa,46,1,49,0,52,0,1,over
1649473140.0,08/04/2022 22:59,8,4,2022,22,59,robô 2,:england:,ligas américa,58,0,01,1,04,0,1,over
1649503920.0,09/04/2022 07:32,9,4,2022,7,32,robô 2,:england:,ligas américa,31,1,34,0,37,0,1,bts
1649504820.0,09/04/2022 07:47,9,4,2022,7,47,robô 2,:england:,ligas américa,46,1,49,0,52,0,1,over
1649505720.0,09/04/2022 08:02,9,4,2022,8,2,robô 2,:england:,ligas américa,01,1,04,0,07,0,1,bts
1649506800.0,09/04/2022 08:20,9,4,2022,8,20,robô 2,:england:,ligas américa,19,0,22,1,25,0,1,bts
1649507520.0,09/04/2022 08:32,9,4,2022,8,32,robô 2,:england:,ligas américa,31,0,34,1,37,0,1,over
1649524020.0,09/04/2022 13:07,9,4,2022,13,7,robô 2,:england:,ligas américa,07,0,10,1,13,0,1,bts
1649525100.0,09/04/2022 13:25,9,4,2022,13,25,robô 2,:england:,ligas américa,25,0,28,0,31,1,1,over
1649531280.0,09/04/2022 15:08,9,4,2022,15,8,robô 2,:england:,ligas américa,07,0,10,1,13,0,1,bts
1649536620.0,09/04/2022 16:37,9,4,2022,16,37,robô 2,:england:,ligas américa,37,0,40,1,43,0,1,bts
1649537760.0,09/04/2022 16:56,9,4,2022,16,56,robô 2,:england:,ligas américa,55,1,58,0,01,0,1,bts
1649538840.0,09/04/2022 17:14,9,4,2022,17,14,robô 2,:england:,ligas américa,13,0,16,1,19,0,1,bts
1649539320.0,09/04/2022 17:22,9,4,2022,17,22,robô 2,:england:,ligas américa,22,0,25,0,28,1,1,bts
1649542380.0,09/04/2022 18:13,9,4,2022,18,13,robô 2,:england:,ligas américa,13,0,16,1,19,0,1,bts
1649544000.0,09/04/2022 18:40,9,4,2022,18,40,robô 2,:england:,ligas américa,40,0,43,1,46,0,1,bts
1649544780.0,09/04/2022 18:53,9,4,2022,18,53,robô 2,:england:,ligas américa,52,0,55,0,58,1,1,bts
1649546700.0,09/04/2022 19:25,9,4,2022,19,25,robô 2,:england:,ligas américa,25,0,28,0,31,1,1,bts
1649549580.0,09/04/2022 20:13,9,4,2022,20,13,robô 2,:england:,ligas américa,13,0,16,1,19,0,1,bts
1649550540.0,09/04/2022 20:29,9,4,2022,20,29,robô 2,:england:,ligas américa,28,0,31,0,34,1,1,bts
1649553720.0,09/04/2022 21:22,9,4,2022,21,22,robô 2,:england:,ligas américa,22,1,25,0,28,0,1,bts
1649555520.0,09/04/2022 21:52,9,4,2022,21,52,robô 2,:england:,ligas américa,52,0,55,1,58,0,1,bts
1649558940.0,09/04/2022 22:49,9,4,2022,22,49,robô 2,:england:,ligas américa,49,1,52,0,55,0,1,bts
1649589780.0,10/04/2022 07:23,10,4,2022,7,23,robô 2,:england:,ligas américa,22,1,25,0,28,0,1,bts
1649597340.0,10/04/2022 09:29,10,4,2022,9,29,robô 2,:england:,ligas américa,28,1,31,0,34,0,1,over
1649598240.0,10/04/2022 09:44,10,4,2022,9,44,robô 2,:england:,ligas américa,43,1,46,0,49,0,1,bts
1649599320.0,10/04/2022 10:02,10,4,2022,10,2,robô 2,:england:,ligas américa,01,0,04,1,07,0,1,bts
1649600760.0,10/04/2022 10:26,10,4,2022,10,26,robô 2,:england:,ligas américa,25,0,28,0,31,0,0,bts
1649602020.0,10/04/2022 10:47,10,4,2022,10,47,robô 2,:england:,ligas américa,46,1,49,0,52,0,1,bts
1649603520.0,10/04/2022 11:12,10,4,2022,11,12,robô 2,:england:,premier,11,0,14,1,17,0,1,bts
1649604600.0,10/04/2022 11:30,10,4,2022,11,30,robô 2,:england:,premier,29,0,32,1,35,0,1,bts
1649607000.0,10/04/2022 12:10,10,4,2022,12,10,robô 2,:england:,ligas américa,10,1,13,0,16,0,1,bts
1649608500.0,10/04/2022 12:35,10,4,2022,12,35,robô 2,:england:,ligas américa,34,0,37,1,40,0,1,bts
1649609760.0,10/04/2022 12:56,10,4,2022,12,56,robô 2,:england:,ligas américa,55,1,58,0,01,0,1,over
1649610660.0,10/04/2022 13:11,10,4,2022,13,11,robô 2,:england:,ligas américa,10,1,13,0,16,0,1,over
1649611380.0,10/04/2022 13:23,10,4,2022,13,23,robô 2,:england:,ligas américa,22,0,25,1,28,0,1,bts
1649614560.0,10/04/2022 14:16,10,4,2022,14,16,robô 2,:england:,ligas américa,16,1,19,0,21,0,1,bts
1649615340.0,10/04/2022 14:29,10,4,2022,14,29,robô 2,:england:,ligas américa,28,0,31,0,34,1,1,bts
1649618520.0,10/04/2022 15:22,10,4,2022,15,22,robô 2,:england:,ligas américa,22,1,25,0,28,0,1,bts
1649620200.0,10/04/2022 15:50,10,4,2022,15,50,robô 2,:england:,ligas américa,49,1,52,0,55,0,1,over
1649625960.0,10/04/2022 17:26,10,4,2022,17,26,robô 2,:england:,ligas américa,25,0,28,1,31,0,1,bts
1649627400.0,10/04/2022 17:50,10,4,2022,17,50,robô 2,:england:,ligas américa,49,1,52,0,55,0,1,over
1649628660.0,10/04/2022 18:11,10,4,2022,18,11,robô 2,:england:,ligas américa,10,1,13,0,16,0,1,over
1649639640.0,10/04/2022 21:14,10,4,2022,21,14,robô 2,:england:,ligas américa,13,0,16,0,19,0,0,bts
1649641560.0,10/04/2022 21:46,10,4,2022,21,46,robô 2,:england:,ligas américa,46,0,49,1,52,0,1,over
1649642100.0,10/04/2022 21:55,10,4,2022,21,55,robô 2,:england:,ligas américa,55,1,58,0,01,0,1,bts
1649644080.0,10/04/2022 22:28,10,4,2022,22,28,robô 2,:england:,ligas américa,28,1,31,0,34,0,1,bts
1649645760.0,10/04/2022 22:56,10,4,2022,22,56,robô 2,:england:,ligas américa,55,0,58,0,01,0,0,bts
1649674920.0,11/04/2022 07:02,11,4,2022,7,2,robô 2,:england:,ligas américa,01,0,04,0,07,1,1,over
1649676180.0,11/04/2022 07:23,11,4,2022,7,23,robô 2,:england:,ligas américa,22,0,25,1,28,0,1,bts
1649677620.0,11/04/2022 07:47,11,4,2022,7,47,robô 2,:england:,ligas américa,46,1,49,0,52,0,1,over
1649677980.0,11/04/2022 07:53,11,4,2022,7,53,robô 2,:england:,ligas américa,52,1,55,0,58,0,1,over
1649679060.0,11/04/2022 08:11,11,4,2022,8,11,robô 2,:england:,ligas américa,10,0,13,0,16,1,1,bts
1649681040.0,11/04/2022 08:44,11,4,2022,8,44,robô 2,:england:,ligas américa,43,0,46,0,49,1,1,over
1649687160.0,11/04/2022 10:26,11,4,2022,10,26,robô 2,:england:,ligas américa,25,1,28,0,31,0,1,bts
1649688060.0,11/04/2022 10:41,11,4,2022,10,41,robô 2,:england:,ligas américa,40,1,43,0,46,0,1,bts
1649690640.0,11/04/2022 11:24,11,4,2022,11,24,robô 2,:england:,premier,23,0,26,1,29,0,1,bts
1649692980.0,11/04/2022 12:03,11,4,2022,12,3,robô 2,:england:,premier,02,1,05,0,08,0,1,bts
1649693640.0,11/04/2022 12:14,11,4,2022,12,14,robô 2,:england:,ligas américa,13,1,16,0,19,0,1,bts
1649696340.0,11/04/2022 12:59,11,4,2022,12,59,robô 2,:england:,ligas américa,58,1,01,0,04,0,1,bts
1649699040.0,11/04/2022 13:44,11,4,2022,13,44,robô 2,:england:,ligas américa,43,1,46,0,49,0,1,bts
1649701380.0,11/04/2022 14:23,11,4,2022,14,23,robô 2,:england:,ligas américa,22,0,25,1,28,0,1,over
1649701560.0,11/04/2022 14:26,11,4,2022,14,26,robô 2,:england:,ligas américa,25,1,28,0,31,0,1,bts
1649702460.0,11/04/2022 14:41,11,4,2022,14,41,robô 2,:england:,ligas américa,40,1,43,0,46,0,1,bts
1649705700.0,11/04/2022 15:35,11,4,2022,15,35,robô 2,:england:,ligas américa,34,0,37,0,40,0,0,over
1649706780.0,11/04/2022 15:53,11,4,2022,15,53,robô 2,:england:,ligas américa,52,0,55,0,58,1,1,over
1649707500.0,11/04/2022 16:05,11,4,2022,16,5,robô 2,:england:,ligas américa,04,0,07,1,10,0,1,over
1649711820.0,11/04/2022 17:17,11,4,2022,17,17,robô 2,:england:,ligas américa,16,1,19,0,22,0,1,over
1649712540.0,11/04/2022 17:29,11,4,2022,17,29,robô 2,:england:,ligas américa,28,0,31,0,34,0,0,bts
1649715600.0,11/04/2022 18:20,11,4,2022,18,20,robô 2,:england:,ligas américa,19,1,22,0,25,0,1,bts
1649716500.0,11/04/2022 18:35,11,4,2022,18,35,robô 2,:england:,ligas américa,34,1,37,0,40,0,1,bts
1649719020.0,11/04/2022 19:17,11,4,2022,19,17,robô 2,:england:,ligas américa,16,0,19,1,22,0,1,over
1649719920.0,11/04/2022 19:32,11,4,2022,19,32,robô 2,:england:,ligas américa,31,0,34,1,37,0,1,over
1649724780.0,11/04/2022 20:53,11,4,2022,20,53,robô 2,:england:,ligas américa,52,0,55,0,58,0,0,bts
1649727660.0,11/04/2022 21:41,11,4,2022,21,41,robô 2,:england:,ligas américa,40,0,43,1,46,0,1,bts
1649729460.0,11/04/2022 22:11,11,4,2022,22,11,robô 2,:england:,ligas américa,10,1,13,0,16,0,1,bts
1649730000.0,11/04/2022 22:20,11,4,2022,22,20,robô 2,:england:,ligas américa,19,0,22,1,25,0,1,bts
1649730720.0,11/04/2022 22:32,11,4,2022,22,32,robô 2,:england:,ligas américa,31,1,34,0,37,0,1,bts
1649731440.0,11/04/2022 22:44,11,4,2022,22,44,robô 2,:england:,ligas américa,43,1,46,0,49,0,1,bts
1649759700.0,12/04/2022 06:35,12,4,2022,6,35,robô 2,:england:,ligas américa,34,1,37,0,40,0,1,bts
1649764020.0,12/04/2022 07:47,12,4,2022,7,47,robô 2,:england:,ligas américa,46,1,49,0,52,0,1,over
1649764920.0,12/04/2022 08:02,12,4,2022,8,2,robô 2,:england:,ligas américa,01,1,04,0,07,0,1,over
1649768160.0,12/04/2022 08:56,12,4,2022,8,56,robô 2,:england:,ligas américa,55,0,58,1,01,0,1,over
1649770140.0,12/04/2022 09:29,12,4,2022,9,29,robô 2,:england:,ligas américa,28,0,31,1,34,0,1,bts
1649773560.0,12/04/2022 10:26,12,4,2022,10,26,robô 2,:england:,ligas américa,25,0,28,1,31,0,1,bts
1649775000.0,12/04/2022 10:50,12,4,2022,10,50,robô 2,:england:,ligas américa,49,1,52,0,55,0,1,bts
1649776680.0,12/04/2022 11:18,12,4,2022,11,18,robô 2,:england:,premier,17,0,20,0,23,1,1,bts
1649777400.0,12/04/2022 11:30,12,4,2022,11,30,robô 2,:england:,premier,29,0,32,0,35,1,1,bts
1649780580.0,12/04/2022 12:23,12,4,2022,12,23,robô 2,:england:,ligas américa,22,1,25,0,28,0,1,bts
1649783280.0,12/04/2022 13:08,12,4,2022,13,8,robô 2,:england:,ligas américa,07,1,10,0,13,0,1,bts
1649783640.0,12/04/2022 13:14,12,4,2022,13,14,robô 2,:england:,ligas américa,13,0,16,1,19,0,1,bts
1649784360.0,12/04/2022 13:26,12,4,2022,13,26,robô 2,:england:,ligas américa,25,1,28,0,31,0,1,bts
1649788140.0,12/04/2022 14:29,12,4,2022,14,29,robô 2,:england:,ligas américa,28,1,31,0,34,0,1,over
1649789040.0,12/04/2022 14:44,12,4,2022,14,44,robô 2,:england:,ligas américa,43,1,46,0,49,0,1,over
1649793000.0,12/04/2022 15:50,12,4,2022,15,50,robô 2,:england:,ligas américa,49,0,52,1,55,0,1,over
1649794080.0,12/04/2022 16:08,12,4,2022,16,8,robô 2,:england:,ligas américa,07,1,10,0,13,0,1,over
1649794440.0,12/04/2022 16:14,12,4,2022,16,14,robô 2,:england:,ligas américa,13,0,16,1,19,0,1,over
1649796060.0,12/04/2022 16:41,12,4,2022,16,41,robô 2,:england:,ligas américa,40,0,43,1,46,0,1,bts
1649797140.0,12/04/2022 16:59,12,4,2022,16,59,robô 2,:england:,ligas américa,58,0,01,0,04,0,0,bts
1649800740.0,12/04/2022 17:59,12,4,2022,17,59,robô 2,:england:,ligas américa,58,0,01,0,04,1,1,bts
1649802540.0,12/04/2022 18:29,12,4,2022,18,29,robô 2,:england:,ligas américa,28,1,31,0,34,0,1,bts
1649803620.0,12/04/2022 18:47,12,4,2022,18,47,robô 2,:england:,ligas américa,46,1,49,0,52,0,1,over
1649805600.0,12/04/2022 19:20,12,4,2022,19,20,robô 2,:england:,ligas américa,19,1,22,0,25,0,1,bts
1649805960.0,12/04/2022 19:26,12,4,2022,19,26,robô 2,:england:,ligas américa,25,0,28,1,31,0,1,over
