,timestamp,match_datetime,match_day,match_month,match_year,match_hour,match_minute,robot,method,league,g1_time,g1_score,g2_time,g2_score,g3_time,g3_score,win,type
715,1655325720.0,2022-06-15 16:42:00,15,6,2022,16,42,robô 2,:england:,ligas américa,43,1,46,0,49,49,1,bts
716,1655326800.0,2022-06-15 17:00:00,15,6,2022,17,0,robô 2,:england:,ligas américa,1,1,4,0,7,7,1,bts
717,1655327160.0,2022-06-15 17:06:00,15,6,2022,17,6,robô 2,:england:,ligas américa,7,1,10,0,13,13,1,bts
718,1655328240.0,2022-06-15 17:24:00,15,6,2022,17,24,robô 2,:england:,ligas américa,25,0,28,1,31,31,1,bts
719,1655332740.0,2022-06-15 18:39:00,15,6,2022,18,39,robô 2,:england:,ligas américa,40,1,43,0,46,46,1,bts
720,1655336460.0,2022-06-15 19:41:00,15,6,2022,19,41,robô 2,:england:,ligas américa,43,1,46,0,49,49,1,bts
721,1655337060.0,2022-06-15 19:51:00,15,6,2022,19,51,robô 2,:england:,ligas américa,52,1,55,0,58,58,1,bts
722,1655339760.0,2022-06-15 20:36:00,15,6,2022,20,36,robô 2,:england:,ligas américa,37,0,40,0,43,43,1,bts
723,1655340660.0,2022-06-15 20:51:00,15,6,2022,20,51,robô 2,:england:,ligas américa,52,0,55,0,58,58,1,bts
724,1655341920.0,2022-06-15 21:12:00,15,6,2022,21,12,robô 2,:england:,ligas américa,13,1,16,0,19,19,1,bts
725,1655345340.0,2022-06-15 22:09:00,15,6,2022,22,9,robô 2,:england:,ligas américa,10,0,13,0,16,16,0,bts
726,1655378640.0,2022-06-16 07:24:00,16,6,2022,7,24,robô 2,:england:,ligas américa,25,1,28,0,31,31,1,over25
727,1655380620.0,2022-06-16 07:57:00,16,6,2022,7,57,robô 2,:england:,ligas américa,58,0,1,1,4,4,1,bts
728,1655384340.0,2022-06-16 08:59:00,16,6,2022,8,59,robô 2,:england:,ligas américa,1,0,4,1,7,7,1,bts
729,1655385420.0,2022-06-16 09:17:00,16,6,2022,9,17,robô 2,:england:,ligas américa,19,0,22,1,25,25,1,bts
730,1655387100.0,2022-06-16 09:45:00,16,6,2022,9,45,robô 2,:england:,ligas américa,46,1,49,0,52,52,1,bts
731,1655388360.0,2022-06-16 10:06:00,16,6,2022,10,6,robô 2,:england:,ligas américa,7,1,10,0,13,13,1,bts
732,1655392200.0,2022-06-16 11:10:00,16,6,2022,11,10,robô 2,:england:,premier,11,1,14,0,17,17,1,bts
733,1655392560.0,2022-06-16 11:16:00,16,6,2022,11,16,robô 2,:england:,premier,17,1,20,0,23,23,1,bts
734,1655393820.0,2022-06-16 11:37:00,16,6,2022,11,37,robô 2,:england:,premier,38,1,41,0,44,44,1,bts
735,1655394540.0,2022-06-16 11:49:00,16,6,2022,11,49,robô 2,:england:,premier,50,1,53,0,56,56,1,bts
736,1655396940.0,2022-06-16 12:29:00,16,6,2022,12,29,robô 2,:england:,ligas américa,31,1,34,0,37,37,1,bts
737,1655398380.0,2022-06-16 12:53:00,16,6,2022,12,53,robô 2,:england:,ligas américa,55,1,58,0,1,1,1,bts
738,1655398740.0,2022-06-16 12:59:00,16,6,2022,12,59,robô 2,:england:,ligas américa,1,0,4,1,7,7,1,bts
739,1655400600.0,2022-06-16 13:30:00,16,6,2022,13,30,robô 2,:england:,ligas américa,31,0,34,1,37,37,1,over25
740,1655401800.0,2022-06-16 13:50:00,16,6,2022,13,50,robô 2,:england:,ligas américa,52,1,55,0,58,58,1,bts
741,1655404860.0,2022-06-16 14:41:00,16,6,2022,14,41,robô 2,:england:,ligas américa,43,1,46,0,49,49,1,bts
742,1655406360.0,2022-06-16 15:06:00,16,6,2022,15,6,robô 2,:england:,ligas américa,7,1,10,0,13,13,1,over25
743,1655408700.0,2022-06-16 15:45:00,16,6,2022,15,45,robô 2,:england:,ligas américa,46,0,49,1,52,52,1,bts
744,1655410800.0,2022-06-16 16:20:00,16,6,2022,16,20,robô 2,:england:,ligas américa,22,0,25,0,28,28,1,bts
745,1655411940.0,2022-06-16 16:39:00,16,6,2022,16,39,robô 2,:england:,ligas américa,40,1,43,0,46,46,1,bts
746,1655413560.0,2022-06-16 17:06:00,16,6,2022,17,6,robô 2,:england:,ligas américa,7,0,10,1,13,13,1,bts
747,1655416620.0,2022-06-16 17:57:00,16,6,2022,17,57,robô 2,:england:,ligas américa,58,0,1,1,4,4,1,bts
748,1655426700.0,2022-06-16 20:45:00,16,6,2022,20,45,robô 2,:england:,ligas américa,46,1,49,0,52,52,1,bts
749,1655427060.0,2022-06-16 20:51:00,16,6,2022,20,51,robô 2,:england:,ligas américa,52,1,55,0,58,58,1,bts
750,1655429520.0,2022-06-16 21:32:00,16,6,2022,21,32,robô 2,:england:,ligas américa,34,1,37,0,40,40,1,bts
751,1655431500.0,2022-06-16 22:05:00,16,6,2022,22,5,robô 2,:england:,ligas américa,7,0,10,1,13,13,1,bts
752,1655462700.0,2022-06-17 06:45:00,17,6,2022,6,45,robô 2,:england:,ligas américa,46,1,49,0,52,52,1,bts
753,1655470920.0,2022-06-17 09:02:00,17,6,2022,9,2,robô 2,:england:,ligas américa,4,1,7,0,10,10,1,bts
754,1655471640.0,2022-06-17 09:14:00,17,6,2022,9,14,robô 2,:england:,ligas américa,16,1,19,0,22,22,1,bts
755,1655473680.0,2022-06-17 09:48:00,17,6,2022,9,48,robô 2,:england:,ligas américa,49,0,52,1,55,55,1,bts
756,1655475060.0,2022-06-17 10:11:00,17,6,2022,10,11,robô 2,:england:,ligas américa,13,1,16,0,19,19,1,over25
757,1655475780.0,2022-06-17 10:23:00,17,6,2022,10,23,robô 2,:england:,ligas américa,25,0,28,1,31,31,1,bts
758,1655476560.0,2022-06-17 10:36:00,17,6,2022,10,36,robô 2,:england:,ligas américa,37,1,40,0,43,43,1,bts
759,1655477700.0,2022-06-17 10:55:00,17,6,2022,10,55,robô 2,:england:,premier,56,1,59,0,2,2,1,bts
760,1655481060.0,2022-06-17 11:51:00,17,6,2022,11,51,robô 2,:england:,premier,53,1,56,0,59,59,1,bts
761,1655484300.0,2022-06-17 12:45:00,17,6,2022,12,45,robô 2,:england:,ligas américa,46,0,49,0,52,52,1,over25
762,1655484960.0,2022-06-17 12:56:00,17,6,2022,12,56,robô 2,:england:,ligas américa,58,1,1,0,4,4,1,bts
763,1655486760.0,2022-06-17 13:26:00,17,6,2022,13,26,robô 2,:england:,ligas américa,28,0,31,0,34,34,1,bts
764,1655487900.0,2022-06-17 13:45:00,17,6,2022,13,45,robô 2,:england:,ligas américa,46,0,49,0,52,52,0,bts
765,1655488980.0,2022-06-17 14:03:00,17,6,2022,14,3,robô 2,:england:,ligas américa,4,0,7,0,10,10,1,bts
766,1655492220.0,2022-06-17 14:57:00,17,6,2022,14,57,robô 2,:england:,ligas américa,58,1,1,0,4,4,1,bts
767,1655496660.0,2022-06-17 16:11:00,17,6,2022,16,11,robô 2,:england:,ligas américa,13,0,16,1,19,19,1,bts
768,1655497620.0,2022-06-17 16:27:00,17,6,2022,16,27,robô 2,:england:,ligas américa,28,0,31,0,34,34,1,over25
769,1655499420.0,2022-06-17 16:57:00,17,6,2022,16,57,robô 2,:england:,ligas américa,58,0,1,0,4,4,0,over25
770,1655505720.0,2022-06-17 18:42:00,17,6,2022,18,42,robô 2,:england:,ligas américa,43,1,46,0,49,49,1,bts
771,1655509500.0,2022-06-17 19:45:00,17,6,2022,19,45,robô 2,:england:,ligas américa,46,1,49,0,52,52,1,bts
772,1655512020.0,2022-06-17 20:27:00,17,6,2022,20,27,robô 2,:england:,ligas américa,28,1,31,0,34,34,1,bts
773,1655516880.0,2022-06-17 21:48:00,17,6,2022,21,48,robô 2,:england:,ligas américa,49,0,52,1,55,55,1,bts
774,1655518140.0,2022-06-17 22:09:00,17,6,2022,22,9,robô 2,:england:,ligas américa,10,1,13,0,16,16,1,over25
775,1655519940.0,2022-06-17 22:39:00,17,6,2022,22,39,robô 2,:england:,ligas américa,40,0,43,1,46,46,1,bts
776,1655550300.0,2022-06-18 07:05:00,18,6,2022,7,5,robô 2,:england:,ligas américa,7,0,10,1,13,13,1,bts
777,1655554260.0,2022-06-18 08:11:00,18,6,2022,8,11,robô 2,:england:,ligas américa,13,0,16,1,19,19,1,bts
778,1655555940.0,2022-06-18 08:39:00,18,6,2022,8,39,robô 2,:england:,ligas américa,40,0,43,0,46,46,1,bts
779,1655571600.0,2022-06-18 13:00:00,18,6,2022,13,0,robô 2,:england:,ligas américa,1,1,4,0,7,7,1,bts
780,1655572320.0,2022-06-18 13:12:00,18,6,2022,13,12,robô 2,:england:,ligas américa,13,1,16,0,19,19,1,bts
781,1655574420.0,2022-06-18 13:47:00,18,6,2022,13,47,robô 2,:england:,ligas américa,49,1,52,0,55,55,1,bts
782,1655574840.0,2022-06-18 13:54:00,18,6,2022,13,54,robô 2,:england:,ligas américa,55,0,58,0,1,1,1,bts
783,1655575560.0,2022-06-18 14:06:00,18,6,2022,14,6,robô 2,:england:,ligas américa,7,1,10,0,13,13,1,bts
784,1655577300.0,2022-06-18 14:35:00,18,6,2022,14,35,robô 2,:england:,ligas américa,37,0,40,0,43,43,1,bts
785,1655583060.0,2022-06-18 16:11:00,18,6,2022,16,11,robô 2,:england:,ligas américa,13,0,16,1,19,19,1,over25
786,1655584740.0,2022-06-18 16:39:00,18,6,2022,16,39,robô 2,:england:,ligas américa,40,0,43,0,46,46,1,bts
787,1655585460.0,2022-06-18 16:51:00,18,6,2022,16,51,robô 2,:england:,ligas américa,52,1,55,0,58,58,1,bts
788,1655586900.0,2022-06-18 17:15:00,18,6,2022,17,15,robô 2,:england:,ligas américa,16,1,19,0,22,22,1,bts
789,1655588820.0,2022-06-18 17:47:00,18,6,2022,17,47,robô 2,:england:,ligas américa,49,0,52,1,55,55,1,bts
790,1655590980.0,2022-06-18 18:23:00,18,6,2022,18,23,robô 2,:england:,ligas américa,25,0,28,1,31,31,1,bts
791,1655593020.0,2022-06-18 18:57:00,18,6,2022,18,57,robô 2,:england:,ligas américa,58,0,1,1,4,4,1,bts
792,1655595720.0,2022-06-18 19:42:00,18,6,2022,19,42,robô 2,:england:,ligas américa,43,1,46,0,49,49,1,bts
793,1655599140.0,2022-06-18 20:39:00,18,6,2022,20,39,robô 2,:england:,ligas américa,40,0,43,1,46,46,1,bts
794,1655600580.0,2022-06-18 21:03:00,18,6,2022,21,3,robô 2,:england:,ligas américa,4,0,7,1,10,10,1,over25
795,1655601660.0,2022-06-18 21:21:00,18,6,2022,21,21,robô 2,:england:,ligas américa,22,1,25,0,28,28,1,bts
796,1655601960.0,2022-06-18 21:26:00,18,6,2022,21,26,robô 2,:england:,ligas américa,28,1,31,0,34,34,1,bts
797,1655602860.0,2022-06-18 21:41:00,18,6,2022,21,41,robô 2,:england:,ligas américa,43,1,46,0,49,49,1,bts
798,1655605620.0,2022-06-18 22:27:00,18,6,2022,22,27,robô 2,:england:,ligas américa,28,1,31,0,34,34,1,bts
799,1655606640.0,2022-06-18 22:44:00,18,6,2022,22,44,robô 2,:england:,ligas américa,46,1,49,0,52,52,1,bts
800,1655607000.0,2022-06-18 22:50:00,18,6,2022,22,50,robô 2,:england:,ligas américa,52,0,55,1,58,58,1,bts
801,1655637660.0,2022-06-19 07:21:00,19,6,2022,7,21,robô 2,:england:,ligas américa,22,1,25,0,28,28,1,bts
802,1655639220.0,2022-06-19 07:47:00,19,6,2022,7,47,robô 2,:england:,ligas américa,49,1,52,0,55,55,1,bts
803,1655640120.0,2022-06-19 08:02:00,19,6,2022,8,2,robô 2,:england:,ligas américa,4,1,7,0,10,10,1,bts
804,1655641560.0,2022-06-19 08:26:00,19,6,2022,8,26,robô 2,:england:,ligas américa,28,1,31,0,34,34,1,over25
805,1655642520.0,2022-06-19 08:42:00,19,6,2022,8,42,robô 2,:england:,ligas américa,43,0,46,1,49,49,1,bts
806,1655650140.0,2022-06-19 10:49:00,19,6,2022,10,49,robô 2,:england:,premier,50,0,53,1,56,56,1,bts
807,1655650440.0,2022-06-19 10:54:00,19,6,2022,10,54,robô 2,:england:,ligas américa,55,1,58,0,1,1,1,bts
808,1655650860.0,2022-06-19 11:01:00,19,6,2022,11,1,robô 2,:england:,premier,2,1,5,0,8,8,1,bts
809,1655652480.0,2022-06-19 11:28:00,19,6,2022,11,28,robô 2,:england:,premier,29,1,32,0,35,35,1,bts
810,1655654940.0,2022-06-19 12:09:00,19,6,2022,12,9,robô 2,:england:,ligas américa,10,1,13,0,16,16,1,bts
811,1655656740.0,2022-06-19 12:39:00,19,6,2022,12,39,robô 2,:england:,ligas américa,40,1,43,0,46,46,1,bts
812,1655664120.0,2022-06-19 14:42:00,19,6,2022,14,42,robô 2,:england:,ligas américa,43,1,46,0,49,49,1,bts
813,1655665920.0,2022-06-19 15:12:00,19,6,2022,15,12,robô 2,:england:,ligas américa,13,1,16,0,19,19,1,bts
814,1655668620.0,2022-06-19 15:57:00,19,6,2022,15,57,robô 2,:england:,ligas américa,58,1,1,0,4,4,1,bts
815,1655669520.0,2022-06-19 16:12:00,19,6,2022,16,12,robô 2,:england:,ligas américa,13,1,16,0,19,19,1,bts
816,1655672400.0,2022-06-19 17:00:00,19,6,2022,17,0,robô 2,:england:,ligas américa,1,0,4,1,7,7,1,bts
817,1655676180.0,2022-06-19 18:03:00,19,6,2022,18,3,robô 2,:england:,ligas américa,4,1,7,0,10,10,1,bts
818,1655682420.0,2022-06-19 19:47:00,19,6,2022,19,47,robô 2,:england:,ligas américa,49,1,52,0,55,55,1,bts
819,1655685300.0,2022-06-19 20:35:00,19,6,2022,20,35,robô 2,:england:,ligas américa,37,0,40,1,43,43,1,bts
820,1655692200.0,2022-06-19 22:30:00,19,6,2022,22,30,robô 2,:england:,ligas américa,31,1,34,0,37,37,1,bts
821,1655693640.0,2022-06-19 22:54:00,19,6,2022,22,54,robô 2,:england:,ligas américa,55,1,58,0,1,1,1,over25
822,1655723280.0,2022-06-20 07:08:00,20,6,2022,7,8,robô 2,:england:,ligas américa,10,1,13,0,16,16,1,bts
823,1655726400.0,2022-06-20 08:00:00,20,6,2022,8,0,robô 2,:england:,ligas américa,1,0,4,1,7,7,1,bts
824,1655730180.0,2022-06-20 09:03:00,20,6,2022,9,3,robô 2,:england:,ligas américa,4,1,7,0,10,10,1,bts
825,1655732280.0,2022-06-20 09:38:00,20,6,2022,9,38,robô 2,:england:,ligas américa,40,0,43,0,46,46,1,over25
826,1655734260.0,2022-06-20 10:11:00,20,6,2022,10,11,robô 2,:england:,ligas américa,13,1,16,0,19,19,1,bts
827,1655735340.0,2022-06-20 10:29:00,20,6,2022,10,29,robô 2,:england:,ligas américa,31,1,34,0,37,37,1,bts
828,1655737260.0,2022-06-20 11:01:00,20,6,2022,11,1,robô 2,:england:,premier,2,1,5,0,8,8,1,bts
829,1655739060.0,2022-06-20 11:31:00,20,6,2022,11,31,robô 2,:england:,premier,32,0,35,1,38,38,1,bts
830,1655740440.0,2022-06-20 11:54:00,20,6,2022,11,54,robô 2,:england:,premier,56,1,59,0,2,2,1,bts
831,1655742240.0,2022-06-20 12:24:00,20,6,2022,12,24,robô 2,:england:,ligas américa,25,1,28,0,31,31,1,bts
832,1655743620.0,2022-06-20 12:47:00,20,6,2022,12,47,robô 2,:england:,ligas américa,49,1,52,0,55,55,1,bts
833,1655745660.0,2022-06-20 13:21:00,20,6,2022,13,21,robô 2,:england:,ligas américa,22,1,25,0,28,28,1,bts
834,1655745840.0,2022-06-20 13:24:00,20,6,2022,13,24,robô 2,:england:,ligas américa,25,0,28,1,31,31,1,over25
835,1655747580.0,2022-06-20 13:53:00,20,6,2022,13,53,robô 2,:england:,ligas américa,55,1,58,0,1,1,1,bts
836,1655749620.0,2022-06-20 14:27:00,20,6,2022,14,27,robô 2,:england:,ligas américa,28,1,31,0,34,34,1,bts
837,1655751780.0,2022-06-20 15:03:00,20,6,2022,15,3,robô 2,:england:,ligas américa,4,0,7,1,10,10,1,bts
838,1655756040.0,2022-06-20 16:14:00,20,6,2022,16,14,robô 2,:england:,ligas américa,16,1,19,0,22,22,1,bts
839,1655757540.0,2022-06-20 16:39:00,20,6,2022,16,39,robô 2,:england:,ligas américa,40,1,43,0,46,46,1,bts
840,1655758440.0,2022-06-20 16:54:00,20,6,2022,16,54,robô 2,:england:,ligas américa,55,0,58,0,1,1,0,over25
841,1655760960.0,2022-06-20 17:36:00,20,6,2022,17,36,robô 2,:england:,ligas américa,37,1,40,0,43,43,1,bts
842,1655761680.0,2022-06-20 17:48:00,20,6,2022,17,48,robô 2,:england:,ligas américa,49,0,52,1,55,55,1,bts
843,1655762700.0,2022-06-20 18:05:00,20,6,2022,18,5,robô 2,:england:,ligas américa,7,1,10,0,13,13,1,bts
844,1655763480.0,2022-06-20 18:18:00,20,6,2022,18,18,robô 2,:england:,ligas américa,19,0,22,1,25,25,1,bts
845,1655764020.0,2022-06-20 18:27:00,20,6,2022,18,27,robô 2,:england:,ligas américa,28,1,31,0,34,34,1,bts
846,1655774460.0,2022-06-20 21:21:00,20,6,2022,21,21,robô 2,:england:,ligas américa,22,1,25,0,28,28,1,bts
847,1655776440.0,2022-06-20 21:54:00,20,6,2022,21,54,robô 2,:england:,ligas américa,55,0,58,1,1,1,1,bts
848,1655778420.0,2022-06-20 22:27:00,20,6,2022,22,27,robô 2,:england:,ligas américa,28,0,31,0,34,34,1,bts
849,1655809200.0,2022-06-21 07:00:00,21,6,2022,7,0,robô 2,:england:,ligas américa,1,1,4,0,7,7,1,bts
850,1655811900.0,2022-06-21 07:45:00,21,6,2022,7,45,robô 2,:england:,ligas américa,46,0,49,0,52,52,1,over25
851,1655814420.0,2022-06-21 08:27:00,21,6,2022,8,27,robô 2,:england:,ligas américa,28,1,31,0,34,34,1,bts
852,1655816760.0,2022-06-21 09:06:00,21,6,2022,9,6,robô 2,:england:,ligas américa,7,0,10,1,13,13,1,bts
853,1655819760.0,2022-06-21 09:56:00,21,6,2022,9,56,robô 2,:england:,ligas américa,58,0,1,1,4,4,1,over25
854,1655820180.0,2022-06-21 10:03:00,21,6,2022,10,3,robô 2,:england:,ligas américa,4,1,7,0,10,10,1,bts
855,1655820540.0,2022-06-21 10:09:00,21,6,2022,10,9,robô 2,:england:,ligas américa,10,0,13,1,16,16,1,bts
856,1655822700.0,2022-06-21 10:45:00,21,6,2022,10,45,robô 2,:england:,ligas américa,46,1,49,0,52,52,1,bts
857,1655826000.0,2022-06-21 11:40:00,21,6,2022,11,40,robô 2,:england:,premier,41,1,44,0,47,47,1,bts
858,1655826720.0,2022-06-21 11:52:00,21,6,2022,11,52,robô 2,:england:,premier,53,0,56,1,59,59,1,bts
859,1655828040.0,2022-06-21 12:14:00,21,6,2022,12,14,robô 2,:england:,ligas américa,16,1,19,0,22,22,1,bts
860,1655830260.0,2022-06-21 12:51:00,21,6,2022,12,51,robô 2,:england:,ligas américa,52,1,55,0,58,58,1,over25
861,1655831340.0,2022-06-21 13:09:00,21,6,2022,13,9,robô 2,:england:,ligas américa,10,0,13,1,16,16,1,over25
862,1655834220.0,2022-06-21 13:57:00,21,6,2022,13,57,robô 2,:england:,ligas américa,58,0,1,1,4,4,1,over25
863,1655835060.0,2022-06-21 14:11:00,21,6,2022,14,11,robô 2,:england:,ligas américa,13,1,16,0,19,19,1,bts
864,1655836740.0,2022-06-21 14:39:00,21,6,2022,14,39,robô 2,:england:,ligas américa,40,1,43,0,46,46,1,over25
865,1655837580.0,2022-06-21 14:53:00,21,6,2022,14,53,robô 2,:england:,ligas américa,55,1,58,0,1,1,1,over25
866,1655841060.0,2022-06-21 15:51:00,21,6,2022,15,51,robô 2,:england:,ligas américa,52,1,55,0,58,58,1,over25
867,1655843940.0,2022-06-21 16:39:00,21,6,2022,16,39,robô 2,:england:,ligas américa,40,0,43,0,46,46,1,bts
868,1655846460.0,2022-06-21 17:21:00,21,6,2022,17,21,robô 2,:england:,ligas américa,22,1,25,0,28,28,1,bts
869,1655847180.0,2022-06-21 17:33:00,21,6,2022,17,33,robô 2,:england:,ligas américa,34,1,37,0,40,40,1,bts
870,1655848560.0,2022-06-21 17:56:00,21,6,2022,17,56,robô 2,:england:,ligas américa,58,1,1,0,4,4,1,bts
871,1655854560.0,2022-06-21 19:36:00,21,6,2022,19,36,robô 2,:england:,ligas américa,37,0,40,1,43,43,1,over25
872,1655858820.0,2022-06-21 20:47:00,21,6,2022,20,47,robô 2,:england:,ligas américa,49,1,52,0,55,55,1,bts
873,1655895960.0,2022-06-22 07:06:00,22,6,2022,7,6,robô 2,:england:,ligas américa,7,1,10,0,13,13,1,bts
874,1655897040.0,2022-06-22 07:24:00,22,6,2022,7,24,robô 2,:england:,ligas américa,25,1,28,0,31,31,1,over25
875,1655901900.0,2022-06-22 08:45:00,22,6,2022,8,45,robô 2,:england:,ligas américa,46,0,49,1,52,52,1,bts
876,1655903160.0,2022-06-22 09:06:00,22,6,2022,9,6,robô 2,:england:,ligas américa,7,0,10,1,13,13,1,over25
877,1655904180.0,2022-06-22 09:23:00,22,6,2022,9,23,robô 2,:england:,ligas américa,25,0,28,1,31,31,1,bts
878,1655904960.0,2022-06-22 09:36:00,22,6,2022,9,36,robô 2,:england:,ligas américa,37,1,40,0,43,43,1,bts
879,1655906760.0,2022-06-22 10:06:00,22,6,2022,10,6,robô 2,:england:,ligas américa,7,0,10,0,13,13,1,over25
880,1655908140.0,2022-06-22 10:29:00,22,6,2022,10,29,robô 2,:england:,ligas américa,31,1,34,0,37,37,1,over25
881,1655911080.0,2022-06-22 11:18:00,22,6,2022,11,18,robô 2,:england:,premier,20,1,23,0,26,26,1,bts
882,1655911680.0,2022-06-22 11:28:00,22,6,2022,11,28,robô 2,:england:,premier,29,0,32,0,35,35,1,bts
883,1655915520.0,2022-06-22 12:32:00,22,6,2022,12,32,robô 2,:england:,ligas américa,34,1,37,0,40,40,1,bts
884,1655916840.0,2022-06-22 12:54:00,22,6,2022,12,54,robô 2,:england:,ligas américa,55,1,58,0,1,1,1,bts
885,1655917140.0,2022-06-22 12:59:00,22,6,2022,12,59,robô 2,:england:,ligas américa,1,0,4,1,7,7,1,bts
886,1655919300.0,2022-06-22 13:35:00,22,6,2022,13,35,robô 2,:england:,ligas américa,37,0,40,0,43,43,1,over25
887,1655924700.0,2022-06-22 15:05:00,22,6,2022,15,5,robô 2,:england:,ligas américa,7,0,10,1,13,13,1,bts
888,1655929260.0,2022-06-22 16:21:00,22,6,2022,16,21,robô 2,:england:,ligas américa,22,1,25,0,28,28,1,bts
889,1655931060.0,2022-06-22 16:51:00,22,6,2022,16,51,robô 2,:england:,ligas américa,52,1,55,0,58,58,1,bts
890,1655933760.0,2022-06-22 17:36:00,22,6,2022,17,36,robô 2,:england:,ligas américa,37,1,40,0,43,43,1,bts
891,1655934480.0,2022-06-22 17:48:00,22,6,2022,17,48,robô 2,:england:,ligas américa,49,1,52,0,55,55,1,bts
892,1655939100.0,2022-06-22 19:05:00,22,6,2022,19,5,robô 2,:england:,ligas américa,7,1,10,0,13,13,1,bts
893,1655939520.0,2022-06-22 19:12:00,22,6,2022,19,12,robô 2,:england:,ligas américa,13,0,16,1,19,19,1,bts
894,1655944500.0,2022-06-22 20:35:00,22,6,2022,20,35,robô 2,:england:,ligas américa,37,1,40,0,43,43,1,bts
895,1655946180.0,2022-06-22 21:03:00,22,6,2022,21,3,robô 2,:england:,ligas américa,4,1,7,0,10,10,1,bts
896,1655946840.0,2022-06-22 21:14:00,22,6,2022,21,14,robô 2,:england:,ligas américa,16,0,19,0,22,22,0,bts
897,1655947440.0,2022-06-22 21:24:00,22,6,2022,21,24,robô 2,:england:,ligas américa,25,1,28,0,31,31,1,bts
898,1655949960.0,2022-06-22 22:06:00,22,6,2022,22,6,robô 2,:england:,ligas américa,7,1,10,0,13,13,1,bts
899,1655953020.0,2022-06-22 22:57:00,22,6,2022,22,57,robô 2,:england:,ligas américa,58,0,1,1,4,4,1,bts
900,1655988480.0,2022-06-23 08:48:00,23,6,2022,8,48,robô 2,:england:,ligas américa,49,1,52,0,55,55,1,bts
901,1655990640.0,2022-06-23 09:24:00,23,6,2022,9,24,robô 2,:england:,ligas américa,25,0,28,1,31,31,1,bts
902,1655992560.0,2022-06-23 09:56:00,23,6,2022,9,56,robô 2,:england:,ligas américa,58,1,1,0,4,4,1,bts
903,1655993160.0,2022-06-23 10:06:00,23,6,2022,10,6,robô 2,:england:,ligas américa,7,0,10,0,13,13,1,bts
904,1655994180.0,2022-06-23 10:23:00,23,6,2022,10,23,robô 2,:england:,ligas américa,25,1,28,0,31,31,1,bts
905,1655996100.0,2022-06-23 10:55:00,23,6,2022,10,55,robô 2,:england:,premier,56,1,59,0,2,2,1,bts
906,1655998260.0,2022-06-23 11:31:00,23,6,2022,11,31,robô 2,:england:,premier,32,0,35,1,38,38,1,bts
907,1656001080.0,2022-06-23 12:18:00,23,6,2022,12,18,robô 2,:england:,ligas américa,19,0,22,1,25,25,1,over25
908,1656002640.0,2022-06-23 12:44:00,23,6,2022,12,44,robô 2,:england:,ligas américa,46,0,49,1,52,52,1,over25
909,1656004680.0,2022-06-23 13:18:00,23,6,2022,13,18,robô 2,:england:,ligas américa,19,1,22,0,25,25,1,bts
910,1656005520.0,2022-06-23 13:32:00,23,6,2022,13,32,robô 2,:england:,ligas américa,34,0,37,1,40,40,1,bts
911,1656010920.0,2022-06-23 15:02:00,23,6,2022,15,2,robô 2,:england:,ligas américa,4,0,7,0,10,10,1,bts
912,1656012960.0,2022-06-23 15:36:00,23,6,2022,15,36,robô 2,:england:,ligas américa,37,1,40,0,43,43,1,bts
913,1656015240.0,2022-06-23 16:14:00,23,6,2022,16,14,robô 2,:england:,ligas américa,16,1,19,0,22,22,1,bts
914,1656017400.0,2022-06-23 16:50:00,23,6,2022,16,50,robô 2,:england:,ligas américa,52,0,55,1,58,58,1,bts
915,1656018540.0,2022-06-23 17:09:00,23,6,2022,17,9,robô 2,:england:,ligas américa,10,0,13,1,16,16,1,bts
916,1656020100.0,2022-06-23 17:35:00,23,6,2022,17,35,robô 2,:england:,ligas américa,37,0,40,1,43,43,1,bts
917,1656022320.0,2022-06-23 18:12:00,23,6,2022,18,12,robô 2,:england:,ligas américa,13,1,16,0,19,19,1,bts
918,1656024780.0,2022-06-23 18:53:00,23,6,2022,18,53,robô 2,:england:,ligas américa,55,1,58,0,1,1,1,over25
919,1656026040.0,2022-06-23 19:14:00,23,6,2022,19,14,robô 2,:england:,ligas américa,16,1,19,0,22,22,1,bts
920,1656029700.0,2022-06-23 20:15:00,23,6,2022,20,15,robô 2,:england:,ligas américa,16,0,19,0,22,22,1,bts
921,1656033240.0,2022-06-23 21:14:00,23,6,2022,21,14,robô 2,:england:,ligas américa,16,0,19,1,22,22,1,bts
922,1656034860.0,2022-06-23 21:41:00,23,6,2022,21,41,robô 2,:england:,ligas américa,43,1,46,0,49,49,1,bts
923,1656036000.0,2022-06-23 22:00:00,23,6,2022,22,0,robô 2,:england:,ligas américa,1,1,4,0,7,7,1,bts
924,1656037980.0,2022-06-23 22:33:00,23,6,2022,22,33,robô 2,:england:,ligas américa,34,0,37,0,40,40,1,bts
925,1656070380.0,2022-06-24 07:33:00,24,6,2022,7,33,robô 2,:england:,ligas américa,34,0,37,1,40,40,1,over25
926,1656075420.0,2022-06-24 08:57:00,24,6,2022,8,57,robô 2,:england:,ligas américa,58,1,1,0,4,4,1,bts
927,1656076620.0,2022-06-24 09:17:00,24,6,2022,9,17,robô 2,:england:,ligas américa,19,0,22,0,25,25,1,over25
928,1656079380.0,2022-06-24 10:03:00,24,6,2022,10,3,robô 2,:england:,ligas américa,4,1,7,0,10,10,1,bts
929,1656080640.0,2022-06-24 10:24:00,24,6,2022,10,24,robô 2,:england:,ligas américa,25,0,28,1,31,31,1,over25
